user_id,friend_id
opvjF5cCA7QXXtE8ZufLGQ,bGwZaNXPjnNTILIVYCWBZA
opvjF5cCA7QXXtE8ZufLGQ,r8sHCKXJ-41THFQKAH7I_Q
opvjF5cCA7QXXtE8ZufLGQ,Z9ospndnyZ57_4KRoM49SA
opvjF5cCA7QXXtE8ZufLGQ,CwUTdxJZX2XVNtnK4S_gNg
opvjF5cCA7QXXtE8ZufLGQ,IkQMQQJbLWMdRj4zSoRcmw
opvjF5cCA7QXXtE8ZufLGQ,qbSsSG2pF1NLy_zObQsTUg
opvjF5cCA7QXXtE8ZufLGQ,lgrwNJcSlCHFw9whiFd5WQ
opvjF5cCA7QXXtE8ZufLGQ,vQf3aFGMip-ZFq-UgtbyEQ
opvjF5cCA7QXXtE8ZufLGQ,o3ZRaNPqqgSfAZzEBypE6g
opvjF5cCA7QXXtE8ZufLGQ,4iZ6uAnShvZ9ojlupjkwLw
opvjF5cCA7QXXtE8ZufLGQ,tEyXChtm2bpn-HM0WkTP-Q
IMPnNU7nkXK1WpW42oeQsA,RhJuY6Cn7Q-ZbUf7e5lXuQ
D1ibE6iRb3jdqLdunrHcpQ,jwh7fu3lz1_jjikEaXfl7g
D1ibE6iRb3jdqLdunrHcpQ,6Y_LxnrYgBRBLJ5tnQ_01g
e7vGXrFcxl8JKWcE1ps2oA,f_gZwl0Njrw9oRVJz9tL1A
IRy8TG4K9xDCF-_Ll8p0yg,ZgkszHdjImm07C-67qBzVg
IRy8TG4K9xDCF-_Ll8p0yg,OmGTdNBe-0yQfeu4Bqw7Rw
bPxZfqPwHh84u4YpJUhLvg,_6-xico_KYJLkwP4sQf9Bw
bPxZfqPwHh84u4YpJUhLvg,-tTYhJn-3Mv5_RRF8Lfnwg
bPxZfqPwHh84u4YpJUhLvg,90pBXXvKZm4NufSP___zqg
bPxZfqPwHh84u4YpJUhLvg,RxsONn-lcgCOhh1Z-2v-4Q
bPxZfqPwHh84u4YpJUhLvg,YZw38WLoo_B5zd-ONZ_AUg
bPxZfqPwHh84u4YpJUhLvg,AewcRKk4XXNI41j4A5-H2g
TOgLK-_5ZHjMtdY4bsQVuA,30sp4fSgEMbu1S3rHLsJXA
kltta5wmn1xT5-ESKYsFRw,NknLTk8SZ6lfpxCFH-njtA
kltta5wmn1xT5-ESKYsFRw,DNsFuRPMlY_pi5-E4O88kQ
kltta5wmn1xT5-ESKYsFRw,EAfNrA2KapICqpb-EsAO5g
kltta5wmn1xT5-ESKYsFRw,mSzcvpxcu0Rec3ZmM5Tzqw
kltta5wmn1xT5-ESKYsFRw,Co7QP52iTvWZpf_ADYCNyA
4IFnKl_xQt9VzdTkw1REoA,dc2AEC8eQumkXsL6Gs0H1g
N_MaWNHaetWxxXSXqv-U_A,X_053p8osp4UuMJ6gXSgkg
N_MaWNHaetWxxXSXqv-U_A,UObFv4Cc6AzhkxwONFcNXQ
N_MaWNHaetWxxXSXqv-U_A,A1nIXS5XEWeZ2EUUcOsurA
N_MaWNHaetWxxXSXqv-U_A,oazuTtSyKV6zrhbsgbdbUQ
N_MaWNHaetWxxXSXqv-U_A,SKi5d9Dk7Y6dYqPX2yDTnA
N_MaWNHaetWxxXSXqv-U_A,hcvs5UKYIkH5bwqHbIFWJQ
75wjS557xz0X9WDhvYZiRw,qIhfB-hRxUBnzPFBAZKjHA
75wjS557xz0X9WDhvYZiRw,UruENBhF02OQqScz9S1z4g
75wjS557xz0X9WDhvYZiRw,I6MvZu1u5NT4xWoKad4jtg
75wjS557xz0X9WDhvYZiRw,mtOlqsJ-NdcpAiWCRIOeEA
75wjS557xz0X9WDhvYZiRw,ZVuG_OGa5xrijd-9lWFxOg
75wjS557xz0X9WDhvYZiRw,twTufuF5gUXDqrnJbvr4JQ
2UidNjjQ4oZzYKUGvBsdsg,9cdkN0dCNRx50uUdf1_Inw
2UidNjjQ4oZzYKUGvBsdsg,oxDGqJ3JxMCcQUMXp0pElw
2UidNjjQ4oZzYKUGvBsdsg,H6h7_AlIihqIIXVx2ZoS1A
2UidNjjQ4oZzYKUGvBsdsg,7f9TT3J1ISV190eVT4GexA
2UidNjjQ4oZzYKUGvBsdsg,YEB_aZxPU3iJA0iB1Zd4sA
2UidNjjQ4oZzYKUGvBsdsg,zJWMrEcpRWEt009z5QlglA
2UidNjjQ4oZzYKUGvBsdsg,UJqUzDuFvm5notlcS3Ur4w
2UidNjjQ4oZzYKUGvBsdsg,7QIa-xjOSyvIm3qTL65Hyg
2UidNjjQ4oZzYKUGvBsdsg,Z-7PgfjNtWcsP6RFoPvHew
2UidNjjQ4oZzYKUGvBsdsg,0D209FcTHi9zk4pjM6Ha-A
2UidNjjQ4oZzYKUGvBsdsg,9Rsp3Tbqxj9G86KN8EG_1w
2UidNjjQ4oZzYKUGvBsdsg,LW5pYVWAEMnwCJ9uUlgZhw
2UidNjjQ4oZzYKUGvBsdsg,b7iHJi0oZ8hWzmSYgw7rPg
2UidNjjQ4oZzYKUGvBsdsg,v-kRHOQcFVRlNp-OY8pwAg
2UidNjjQ4oZzYKUGvBsdsg,oymUoLkf13w08SwB388ZKg
2UidNjjQ4oZzYKUGvBsdsg,DrEwO1wF6T0TJSGxPlVI9w
2UidNjjQ4oZzYKUGvBsdsg,5SkpBwLYt-VYqFIfqat_PQ
2UidNjjQ4oZzYKUGvBsdsg,4oSao9GTLxFTurp9NFpE4Q
Ckz9Xrq4vhJzwmg_gTgrxg,ntvfyOj6H74egkc22lW30A
WhJuSUlL7OgNDlhyx9W-Ug,UlwVT1zqHgMZq9wrK0yg8g
WhJuSUlL7OgNDlhyx9W-Ug,3SDBCGftN62jM3HDCAhCBA
WhJuSUlL7OgNDlhyx9W-Ug,gwAg3j6HGC1uD4wQX1DzeA
WhJuSUlL7OgNDlhyx9W-Ug,klInOeEm8keeNZ9LY5QTdQ
WhJuSUlL7OgNDlhyx9W-Ug,WmR4FAOQPDd3Z7oz9Uyf5Q
WhJuSUlL7OgNDlhyx9W-Ug,HO0FOIQpT76YO99oi_Ogdw
WhJuSUlL7OgNDlhyx9W-Ug,pqv3nCFbcQLTqTB6yzGE8g
bIF_7nHGfr7yXZkqAjEBfQ,kmfpILHMQm2zEuIJXbjhmQ
rcrR7wqBYThgysTn67yF7A,tEAt2QPsamWgTBS43hT88g
rcrR7wqBYThgysTn67yF7A,YeAlzkpk5xPcc5dTKQp99Q
rcrR7wqBYThgysTn67yF7A,7hC0WEBPrM9NF75hRCMl2g
rcrR7wqBYThgysTn67yF7A,tzqfoYd1KjmY56pip6ZSPw
rcrR7wqBYThgysTn67yF7A,rjWyvJsdWGObPoQLI9w4Qw
rcrR7wqBYThgysTn67yF7A,putsdBFasbR5_kKtyye_1A
rcrR7wqBYThgysTn67yF7A,d0RP_NMiQg50yCvZVXIHjg
a8U1bGjhDfk9Pa94vF4FdQ,QT-yLf6bD05UPli0dkvnyQ
a8U1bGjhDfk9Pa94vF4FdQ,SQL4HmnzESupIJ-dadx2wA
a8U1bGjhDfk9Pa94vF4FdQ,TCAJsLcv-f70iv_qD58VtQ
a8U1bGjhDfk9Pa94vF4FdQ,rHGBT7lRd4M07rvBfpjCCA
a8U1bGjhDfk9Pa94vF4FdQ,hZ53XhCHBN2cyIeJNTnesA
1IwWQnwnK5aVwlyRz78oYA,7TqGw0F412eNRPL_7VGsOw
1IwWQnwnK5aVwlyRz78oYA,9wVM2U-NmSpDs_OUa29VFg
1IwWQnwnK5aVwlyRz78oYA,tK8o3A9fPkaRSNws4D4IMg
1IwWQnwnK5aVwlyRz78oYA,lwMYy-GXEJNpqrsxxhfBeQ
1IwWQnwnK5aVwlyRz78oYA,dv2SMaEaBQDi-FalSUjAxw
1IwWQnwnK5aVwlyRz78oYA,WedAzzgrqRr9L_fMaiWZdQ
1IwWQnwnK5aVwlyRz78oYA,q1DOfQpMpTF8A-2amNrPIw
1IwWQnwnK5aVwlyRz78oYA,CbhkDinBqruHSMfe_btdnA
1IwWQnwnK5aVwlyRz78oYA,jpTD7xuIEVVGYOKifP4_tA
1IwWQnwnK5aVwlyRz78oYA,5gKfQ94TcBdd3nHcb-_MCA
1IwWQnwnK5aVwlyRz78oYA,kRFYjiXcJ2wesxxxi_17sg
1IwWQnwnK5aVwlyRz78oYA,qr0LDUwMIA6mLmgFnljI5A
1IwWQnwnK5aVwlyRz78oYA,qgUon0Q_D_JmTw5WT1zCYQ
1IwWQnwnK5aVwlyRz78oYA,OD-sAO86K44MY0OuugZtrA
1IwWQnwnK5aVwlyRz78oYA,HKR7Ugn0QKveoAJl-joKwg
1IwWQnwnK5aVwlyRz78oYA,jvdPKx8FAQxUFCiVFIZHQg
1IwWQnwnK5aVwlyRz78oYA,toiTLY505X5P0pBS7pjloA
1IwWQnwnK5aVwlyRz78oYA,tAl5im7WETR1UyZ9UoEi_Q
1IwWQnwnK5aVwlyRz78oYA,tcYeXWjMXVoL93KCMphtnA
1IwWQnwnK5aVwlyRz78oYA,wg3owFj5frGUdU6qm8IBXQ
1IwWQnwnK5aVwlyRz78oYA,xhyZSAoRPD4E7Qj_qupEvA
1IwWQnwnK5aVwlyRz78oYA,ciz5ctL6H2TeARCpEPy_GA
1IwWQnwnK5aVwlyRz78oYA,CcYbux0DXSWKzRs6kflKcQ
1IwWQnwnK5aVwlyRz78oYA,Rqv2rsCL0TiTYpREGLCxVg
1IwWQnwnK5aVwlyRz78oYA,vclx-lnwQg9t9ZnfVkBbhA
1IwWQnwnK5aVwlyRz78oYA,XGQV0sNajgmdw2UiJfjZiw
1IwWQnwnK5aVwlyRz78oYA,9d3movyLJkI7I2LLInJRLQ
1IwWQnwnK5aVwlyRz78oYA,9PDOAltjj4GGOQ86T7uFrQ
1IwWQnwnK5aVwlyRz78oYA,kdlD65EHdZjtytSRF5CwIQ
1IwWQnwnK5aVwlyRz78oYA,906taLqb2aOGXZb3ZZ0acw
1IwWQnwnK5aVwlyRz78oYA,2aVFtTj307tfUPbFgMgc4A
1IwWQnwnK5aVwlyRz78oYA,XIqU5ZETUxALemsHGPQOrg
1IwWQnwnK5aVwlyRz78oYA,cVzihOA6P5CYfQO0dtSs5g
1IwWQnwnK5aVwlyRz78oYA,wVa_2MCY_YdC2ueMJv2gJA
1IwWQnwnK5aVwlyRz78oYA,g_vMO7cm-jTWGkySwtoN6g
1IwWQnwnK5aVwlyRz78oYA,KpUcgjiIgpai7XPx9vX6Jw
1IwWQnwnK5aVwlyRz78oYA,q6oEJwUG1FVxw7IlwCIWCg
1IwWQnwnK5aVwlyRz78oYA,pil0XRW-9fGpHlslO-YLQw
1IwWQnwnK5aVwlyRz78oYA,3_Ls8DHeX0FpFIkMR5b4tw
1IwWQnwnK5aVwlyRz78oYA,dUTimS9h3r3i_fB9vbGXVA
1IwWQnwnK5aVwlyRz78oYA,eppR-vcGGisFELdvtO0bjA
1IwWQnwnK5aVwlyRz78oYA,9-TQ0tRlaO9W7bsUULSuFg
1IwWQnwnK5aVwlyRz78oYA,UuLiUJQivwS-93VthqDgHQ
1IwWQnwnK5aVwlyRz78oYA,7DidKwutjUoHeLe_HUTCKg
1IwWQnwnK5aVwlyRz78oYA,iSFwNQ62W1qdiA43N7iXWQ
1IwWQnwnK5aVwlyRz78oYA,JdRx1VwooJwfN6VuEC5SCg
1IwWQnwnK5aVwlyRz78oYA,ZUXmL_WuHyFD-hYPLEl2zw
1IwWQnwnK5aVwlyRz78oYA,jrhVRDa4PWRyR6IlP7mFfQ
1IwWQnwnK5aVwlyRz78oYA,a1FsLV90qkx_A33dzrkH5A
1IwWQnwnK5aVwlyRz78oYA,2JSla_X6vc84G2L6K_xnFw
1IwWQnwnK5aVwlyRz78oYA,veYkc_6ed3skxUNwLExRSg
1IwWQnwnK5aVwlyRz78oYA,TwjaDelVyPjWO70T9VmYIQ
1IwWQnwnK5aVwlyRz78oYA,GeK7X1q0UikdTSrWc9ztUg
1IwWQnwnK5aVwlyRz78oYA,acmvdp6nUUP0j6n8sZjLHw
1IwWQnwnK5aVwlyRz78oYA,sj8pdfuKc9gZ0E54UcLabg
1IwWQnwnK5aVwlyRz78oYA,fOnxUy6h5dknor6zoxbgpA
1IwWQnwnK5aVwlyRz78oYA,3I5K8st3j2zqUteTSPxiww
1IwWQnwnK5aVwlyRz78oYA,yQdOd77j02BkUcZ5yKMOfQ
1IwWQnwnK5aVwlyRz78oYA,uuCjyUqo-kEivkz4TOSCmw
1IwWQnwnK5aVwlyRz78oYA,-GoB1MIxva9I76SMRtGiKw
1IwWQnwnK5aVwlyRz78oYA,9NKoOckIwdVbJOQIBe8kMg
1IwWQnwnK5aVwlyRz78oYA,bhGRydgwpryyFCsF5erPLg
1IwWQnwnK5aVwlyRz78oYA,WR_-eF-vJbfxSY_nLozkGQ
1IwWQnwnK5aVwlyRz78oYA,leFgIh6vd_k5O-rdBFz4Rw
1IwWQnwnK5aVwlyRz78oYA,kuPZSR4Ire8yiD_CSS6vtQ
1IwWQnwnK5aVwlyRz78oYA,IPOK-m9yesTBgV6Q78wlFQ
1IwWQnwnK5aVwlyRz78oYA,UbuoYcxAj93wTkWrVMYTBg
1IwWQnwnK5aVwlyRz78oYA,rjS3bGOkYvKPh231RRXAfg
1IwWQnwnK5aVwlyRz78oYA,-PXJEs_9T0lRKpssxf3otg
1IwWQnwnK5aVwlyRz78oYA,tKCRZBHHoT9L2XxmDqjrcA
1IwWQnwnK5aVwlyRz78oYA,XTeRALY5Xd8QM6m7KBG9ng
1IwWQnwnK5aVwlyRz78oYA,mCLpRjH627XHJ5O3lZiaQw
1IwWQnwnK5aVwlyRz78oYA,IRn8wrqaqTvZCEK9Hj_n7A
1IwWQnwnK5aVwlyRz78oYA,GQ1-NnJOi8Lf0iqWO08UGg
1IwWQnwnK5aVwlyRz78oYA,x9BP3gD7SDUZQL4pLmaMSg
1IwWQnwnK5aVwlyRz78oYA,no93gPcqj_fsex65So_ogw
1IwWQnwnK5aVwlyRz78oYA,noKMniDkXqhBFjKBkuLU5g
1IwWQnwnK5aVwlyRz78oYA,EljDhj3Kc7z6pc4uw4VuPw
1IwWQnwnK5aVwlyRz78oYA,TT1peVtbCQPye6Lrqr0AeQ
1IwWQnwnK5aVwlyRz78oYA,QeYBxda_pTDkFeMncG2rhw
1IwWQnwnK5aVwlyRz78oYA,4Kqz8fwTWJT3lPgmEgAIzQ
1IwWQnwnK5aVwlyRz78oYA,KoJL2RMK8xVdLOuqN1UYkA
1IwWQnwnK5aVwlyRz78oYA,rTT77YV9Pf90IHIeNy7BhA
1IwWQnwnK5aVwlyRz78oYA,RQGB3jxyNv1Rdr_o1eCWlQ
1IwWQnwnK5aVwlyRz78oYA,ugM2HN56HiRi-pFFxH1gng
1IwWQnwnK5aVwlyRz78oYA,1TnOvuSm2J46QGNQppCWBA
1IwWQnwnK5aVwlyRz78oYA,a7YZt0VIN1DYo6Me_EVgbQ
1IwWQnwnK5aVwlyRz78oYA,w1x5DyNyCfldEU9hD_wDZw
1IwWQnwnK5aVwlyRz78oYA,U09_VGjHtT_yz-RTAAKdtQ
1IwWQnwnK5aVwlyRz78oYA,zkT5GcY7RsNcNInWZHf63g
1IwWQnwnK5aVwlyRz78oYA,c8VP87JJf0XJKZYYySxMxw
1IwWQnwnK5aVwlyRz78oYA,j4C9zl6dCDKl4RKFfVYGEw
1IwWQnwnK5aVwlyRz78oYA,WsL3CLT1JEdcjkzUnFQ8qg
1IwWQnwnK5aVwlyRz78oYA,fqEa-f1yhDDrQ1LT4pnRoQ
1IwWQnwnK5aVwlyRz78oYA,cBDsD4Inz0BbSH5Sowhzpg
1IwWQnwnK5aVwlyRz78oYA,y0C3P6vPuUZ97AOWQQNOtg
1IwWQnwnK5aVwlyRz78oYA,bVAN8MMggPyjvNWMJuzK7g
1IwWQnwnK5aVwlyRz78oYA,IgFedQ7hDLC9lmaIFy0IZA
1IwWQnwnK5aVwlyRz78oYA,Ty9xm0mzHcq30d-hTWgGhA
nU2jwIU-weYkOldsmHMCpQ,Khcgv1cVKbSGPQW8qhHZOQ
nU2jwIU-weYkOldsmHMCpQ,h-XgqMHppB9-5B0USQu47A
nU2jwIU-weYkOldsmHMCpQ,Tf4jw6DVUq8XgunZZhEXKw
nU2jwIU-weYkOldsmHMCpQ,v5jWxYC1zwQpkFmqpoVZMg
nU2jwIU-weYkOldsmHMCpQ,6yDvKYBIZsoLQcVEEggLeg
nU2jwIU-weYkOldsmHMCpQ,qh5E5BM5mj6Urj_bXiabHA
nU2jwIU-weYkOldsmHMCpQ,WeVkkF5L39888IPPlRhNpg
nU2jwIU-weYkOldsmHMCpQ,_3nFa_jlxuOSEGDvqPLt1g
nU2jwIU-weYkOldsmHMCpQ,dcF56rHKk-qkvyLP2fjBdA
nU2jwIU-weYkOldsmHMCpQ,_xGmyDLZJrrNjJDD4277WA
tJLtVoQHsKLP4VK9br9lgQ,CBLsf7g_GsVWHh0a647GVw
tJLtVoQHsKLP4VK9br9lgQ,geCeNkK65glX2clnAq9t_w
tJLtVoQHsKLP4VK9br9lgQ,qb71YSwUmo7iPIogu3wHww
tJLtVoQHsKLP4VK9br9lgQ,q1DOfQpMpTF8A-2amNrPIw
tJLtVoQHsKLP4VK9br9lgQ,w8x9hM10vLnZGsm41GnSJg
tJLtVoQHsKLP4VK9br9lgQ,mQccB6lNM2p8o-Pgvc8zNw
tJLtVoQHsKLP4VK9br9lgQ,nuTxJAh7tYdR69jPKg3M-A
tJLtVoQHsKLP4VK9br9lgQ,yhvEU-1OoVQN4HPKxcX1fw
tJLtVoQHsKLP4VK9br9lgQ,7aaCm0_5Dp3SjjU_OV6ItA
tJLtVoQHsKLP4VK9br9lgQ,d7tTiZp6JnSMmg-O020-rw
tJLtVoQHsKLP4VK9br9lgQ,mUMDC9oPe9l3EunXo81dUg
tJLtVoQHsKLP4VK9br9lgQ,pgDM0E9HCId1X_i3jwUylw
tJLtVoQHsKLP4VK9br9lgQ,AiW5C7tY5tCwDit8UXk-VA
GqbGExz_7zGm7uE29g5KJw,xjj0a-a-ITAZDhUZx88zNQ
GqbGExz_7zGm7uE29g5KJw,JooLpX6o4HLwksFsfdno5A
GqbGExz_7zGm7uE29g5KJw,M19znxnt-BW0Ea6F5vQBkQ
GqbGExz_7zGm7uE29g5KJw,u3NIY0Xi6FswGmfLgHjkyA
GqbGExz_7zGm7uE29g5KJw,9eC6IBujBQxr5fbVoq8ZkQ
9vxGT3xNrCD6KWaXLwNz5w,DpCaNBUezeOmVW6LEER2tQ
xJQe8vmlDLLVdORFua--jQ,ZuguIoZthOLJSK3XQ0kr8g
xJQe8vmlDLLVdORFua--jQ,ztqjn3lgIioTSOgC6lDisw
NnXLKQUQw-x1DROpE-vgig,yBKo9m4BeY2ojZPKTAv_eg
NnXLKQUQw-x1DROpE-vgig,EPyWaZGrYQ9u0OKuTJh2wQ
NnXLKQUQw-x1DROpE-vgig,CZDCeP24O6OyzNSjQ_aZ5A
NnXLKQUQw-x1DROpE-vgig,5A8eM37D_67IGB1U481a6w
NnXLKQUQw-x1DROpE-vgig,H154YfLkI98qALi_vm-v5w
lQT_EaHGkbC870HX_ZeEUQ,kgBVv6dJxIwWKDnM6WnzYw
Vib-4n0inXC1Z6MgdgPTVw,Z2MVU8WnvuCHindRj6AwDw
um7wnl8g6THcu2_vlvfVjA,W1-RvkvFJO4LSgqejWlqGg
BRgLxdzD3puZc3BkHtkLOg,3NW_sfFhRFxxmo3x4P7Dig
BRgLxdzD3puZc3BkHtkLOg,R_T3VGKZigBGTwJX8XHTbQ
BRgLxdzD3puZc3BkHtkLOg,cbKGCiBS1w0SNz8OygmE2g
BRgLxdzD3puZc3BkHtkLOg,W9VbOu6BqeXTX8SkBkGvXg
jk6mBO7gJtGvekMwp9V0KA,jt49xjEjQisu6wTTGn6B3A
Pe3wb3Dd3_X6zICt_K2qIQ,-UNlW511R4YMwCPsOX7G-w
Pe3wb3Dd3_X6zICt_K2qIQ,FV4OW0kdsLTorQgx9Dwi-A
5RXSzJIQloJWnVCQvFNyhw,5j2xtkdPH82XKrmmTAdMIA
5RXSzJIQloJWnVCQvFNyhw,6L8EtIrbYQlPeQ0KZyGaVQ
5RXSzJIQloJWnVCQvFNyhw,KUSYwDHO_AW_hzzqG6Cyag
5RXSzJIQloJWnVCQvFNyhw,M2-T-xtztOaERimnt9fqgg
5RXSzJIQloJWnVCQvFNyhw,_GuV8-H1fxBi9iEmKFdYOQ
5RXSzJIQloJWnVCQvFNyhw,MdF9oCoqqXUR7FJgBzmOBw
5RXSzJIQloJWnVCQvFNyhw,1eVSM6naSQ4XHczg-NnTtw
5RXSzJIQloJWnVCQvFNyhw,oSpmnCDxbFjqiLaVCAl-BA
QgrE5xwBiPP3GnQ41tbdbQ,n2VCTqGs0zzHdnrhCDi3XA
QgrE5xwBiPP3GnQ41tbdbQ,J97pzAinisE3Ykbr6Odm6g
QgrE5xwBiPP3GnQ41tbdbQ,O4G2y5qeYdHGDcZvKWrkwA
QgrE5xwBiPP3GnQ41tbdbQ,TxZVWnKXFELA6eqEHkilEw
QgrE5xwBiPP3GnQ41tbdbQ,1ptGKBpcCUIlFrYvIgslug
QgrE5xwBiPP3GnQ41tbdbQ,ypGWguC2zmuYkkdJmQ2BdQ
BPJq88kNIhYuYlPMDnfskA,EhXZe7KYZlnWOlCdMzAEtQ
6WHr8i8pIvwP9tWAkvtIDg,teKGk4b1_E3R7nVL1DrCSQ
6WHr8i8pIvwP9tWAkvtIDg,Q4YvPuYZI6kNsiSXbdNTHQ
6WHr8i8pIvwP9tWAkvtIDg,h1E9Lvk81iwPT0Jhyj1cfA
6WHr8i8pIvwP9tWAkvtIDg,hyvR2B4uxhHtx3WifjgsjQ
6WHr8i8pIvwP9tWAkvtIDg,ITP0H3dqOmjNd7ocWF3Udw
6WHr8i8pIvwP9tWAkvtIDg,LySUTAb7b2i5TMmfZU6iSA
7yFzUimD7RIXLqkuAt2pnQ,R6oSn1jeP0xuGlhk1ZPmgw
WPk8d6CEFEuhTJw4FR-cxw,KO8Y77aeChBUfYwEZw_kxw
WPk8d6CEFEuhTJw4FR-cxw,mztdomnMxNQ6HZIdKUTmUg
WPk8d6CEFEuhTJw4FR-cxw,Q09SvDW8egVtnkhEURIYMw
WPk8d6CEFEuhTJw4FR-cxw,yQ0IABANAaa21Nf0DZfl8w
WPk8d6CEFEuhTJw4FR-cxw,utC4F4hwM7RYJLwAdlyp8Q
WPk8d6CEFEuhTJw4FR-cxw,fUEzM2yxPWgsySXCzcqfGQ
WPk8d6CEFEuhTJw4FR-cxw,JA70_75DNmckKTErZNXitg
WPk8d6CEFEuhTJw4FR-cxw,_SUWR7TFVDNiEKMtsBTHyQ
WPk8d6CEFEuhTJw4FR-cxw,LlLJ78HeSl4dJesnULkn_A
WPk8d6CEFEuhTJw4FR-cxw,Xq1YKKYYGZ_jQXq87fqu-A
SLV5x_jhXoG0J5RnuXE86g,XEd0lBjMqVCfBB9NlSOzTA
SLV5x_jhXoG0J5RnuXE86g,nc-K7oWlCLEUjbwCzFF5Pw
SLV5x_jhXoG0J5RnuXE86g,yaXV3MdlG5TezkCq8RXHIw
qVF5MSQlbJdOb3l8PvcMTg,pnAyFVNUXwza4pqwmPPZNA
A0rQQ9Db4_qFxZxbUIfxRw,7EqAd0pUmdyLxeSk1W869g
A0rQQ9Db4_qFxZxbUIfxRw,BOXQ2R_SHhacMQ9uFLyM2Q
A0rQQ9Db4_qFxZxbUIfxRw,xx9mAcHGBDy22JpuqhrSqA
A0rQQ9Db4_qFxZxbUIfxRw,UtkScv7OO7m8GSmdnuj2ug
A0rQQ9Db4_qFxZxbUIfxRw,yt4VF2b7_FXJoRcT9Ft0sQ
A0rQQ9Db4_qFxZxbUIfxRw,VrcUQljP1iFRy5u4j0tb_Q
A0rQQ9Db4_qFxZxbUIfxRw,aWJKFyFruedB2L8nk92Ajg
A0rQQ9Db4_qFxZxbUIfxRw,frcc1QOlu4EahQkLS5qSAg
A0rQQ9Db4_qFxZxbUIfxRw,iq4NZMGEJjbfOGUD2IbnaA
A0rQQ9Db4_qFxZxbUIfxRw,oSPC6BBWB47iEJltA7Ijtw
A0rQQ9Db4_qFxZxbUIfxRw,dWXKXE-eWU0N85Fv83N9Ag
A0rQQ9Db4_qFxZxbUIfxRw,EUX1gRDSNcP6fGIBa5mbbw
-WxanxtJ1tR6eyaqfiWLZw,HT0t6GQNiDfiIZVuUSgbzw
-WxanxtJ1tR6eyaqfiWLZw,KQTO4Mie3xWlSUH6B7F4gg
-WxanxtJ1tR6eyaqfiWLZw,CuA0m6yiRL5nCxGa0lKHGA
-WxanxtJ1tR6eyaqfiWLZw,ATpb61d_TT-Vj7YGblpCew
-WxanxtJ1tR6eyaqfiWLZw,QfgLLMuSzaLpRR0_q9FrdA
-WxanxtJ1tR6eyaqfiWLZw,r5VbkoHuKU1xh9nSND52AA
-WxanxtJ1tR6eyaqfiWLZw,oH42PpySdVIV7QTNAditjQ
-WxanxtJ1tR6eyaqfiWLZw,vgi2FGG_oQtQKd9_d_wSzg
-WxanxtJ1tR6eyaqfiWLZw,L7KXmEN2Nkmhk0pPlcKENg
w-Uqh2c02p5VtKCOG83bBQ,3HP1FDws_so6FSa7lsrV8A
lhcTUhh-3l0pZ5xw-b6isg,q4x5Yfoksw64fF_cFErL2A
lhcTUhh-3l0pZ5xw-b6isg,VOPfj-tp2jN70iggIUDTEA
lhcTUhh-3l0pZ5xw-b6isg,qZIaKmoyUZ7Drz-e0qIKkw
lhcTUhh-3l0pZ5xw-b6isg,to-nc9E9MY8K92NMHhxRFw
lhcTUhh-3l0pZ5xw-b6isg,zp8XLBJmgw55ZTlp5raK7Q
lhcTUhh-3l0pZ5xw-b6isg,vin4HkcVhADbGMeG3C0NPg
lhcTUhh-3l0pZ5xw-b6isg,WU904VJAosfW03CpaTNZmw
lhcTUhh-3l0pZ5xw-b6isg,t9wYvLdfEEu-sk3Ud2XwSA
lhcTUhh-3l0pZ5xw-b6isg,CW7R4_rA0Nqsd7VEcZmdTg
lhcTUhh-3l0pZ5xw-b6isg,cVwURKW_DQxGdX7aRVF3bQ
lhcTUhh-3l0pZ5xw-b6isg,B2J3nwN8MNAVxueYGkt9Sw
lhcTUhh-3l0pZ5xw-b6isg,eO0zzP5Jm1cB8SnBA1RIbg
lhcTUhh-3l0pZ5xw-b6isg,J_Dh_9tYNPCE0liTcauTLA
lhcTUhh-3l0pZ5xw-b6isg,XFVpw5hb_sGRj1E79CLZBA
lhcTUhh-3l0pZ5xw-b6isg,77ztaS2A7aAhZL-Rcd8mww
lhcTUhh-3l0pZ5xw-b6isg,Nk0nhA0f4AEhK0vJ-7hhYw
lhcTUhh-3l0pZ5xw-b6isg,XOfWptNhhkTUn4ov6lEE_Q
lhcTUhh-3l0pZ5xw-b6isg,BkwVvMoBHxW9qePYD5hM3Q
lhcTUhh-3l0pZ5xw-b6isg,yPTZ9SP4EvsAaBZLgMHeNQ
lhcTUhh-3l0pZ5xw-b6isg,DNgLgtkbm7BcH93QLSC3qA
lhcTUhh-3l0pZ5xw-b6isg,D6aP-CKpeU9-4PWfXMMnUA
lhcTUhh-3l0pZ5xw-b6isg,SDNnx2gyFk-fZWq-etTyNA
lhcTUhh-3l0pZ5xw-b6isg,_GsSddlioBWD_D2FJY1NLA
lhcTUhh-3l0pZ5xw-b6isg,Ln34K3U4mFcppzO_ZRU62g
lhcTUhh-3l0pZ5xw-b6isg,ojWobrCzBrcaSaSiiuX4Og
lhcTUhh-3l0pZ5xw-b6isg,xR7guo2XSAIkns2bKt4mNw
lhcTUhh-3l0pZ5xw-b6isg,Xd63_cq7jJm34-UFX3YXWA
7eiG8xAg4S_BhLMLB9Ys9g,ROp1GOsVzpuIHHcUUckTGg
